file,exception
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/base_pauli.py,"QiskitError(
    ""Incompatible BasePaulis. Second list must ""
    ""either have 1 or the same number of Paulis.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/base_pauli.py,"QiskitError(
    ""Number of qubits of other Pauli does not match number of ""
    ""qargs ({} != {})."".format(other.num_qubits, len(qargs))
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/base_pauli.py,"QiskitError(
    ""Number of qubits of other Pauli does not match the current ""
    ""Pauli ({} != {})."".format(other.num_qubits, self.num_qubits)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/base_pauli.py,"QiskitError(
    ""Incorrect number of qubits for Clifford circuit ({} != {})."".format(
        other.num_qubits, len(qargs)
    )
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/base_pauli.py,"QiskitError(
    ""Incorrect number of qubits for Clifford circuit ({} != {})."".format(
        other.num_qubits, self.num_qubits
    )
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/base_pauli.py,"QiskitError(""Pauli can only be multiplied by 1, -1j, -1, 1j."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/base_pauli.py,"QiskitError(""Invalid Pauli z vector shape."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/base_pauli.py,"QiskitError(""Invalid Pauli x vector shape."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/base_pauli.py,"QiskitError(""z and x vectors are different size."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/base_pauli.py,"QiskitError(f""Invalid Clifford gate name string {gate}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/base_pauli.py,"QiskitError(f""Cannot update Pauli with non-Clifford gate {name}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/base_pauli.py,"QiskitError(""Invalid qubits for 1-qubit gate."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/base_pauli.py,"QiskitError(""Invalid qubits for 2-qubit gate."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/base_pauli.py,"QiskitError(f""Cannot apply Instruction: {gate.name}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/base_pauli.py,"QiskitError(
    ""{} instruction definition is {}; expected QuantumCircuit"".format(
        gate.name, type(gate.definition)
    )
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/base_pauli.py,"QiskitError(
    f""Cannot apply Instruction with classical bits: {instruction.operation.name}""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/sparse_pauli_op.py,"QiskitError(""ignore_pauli_list=True is only valid with PauliList data"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/sparse_pauli_op.py,"QiskitError(
    ""coeff vector is incorrect shape for number""
    "" of Paulis {} != {}"".format(self._coeffs.shape, self._pauli_list.size)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/sparse_pauli_op.py,"QiskitError(""other is not a number"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/sparse_pauli_op.py,"QiskitError(""Input list is empty"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/sparse_pauli_op.py,"QiskitError(""Input list includes an object that is not SparsePauliOp"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/sparse_pauli_op.py,"QiskitError(""Input Operator is not an N-qubit operator."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/sparse_pauli_op.py,"QiskitError(""Input Pauli list is empty."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/sparse_pauli_op.py,"QiskitError(""Input Pauli list is empty."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/sparse_pauli_op.py,"QiskitError(""Input indices are duplicated."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/sparse_pauli_op.py,"QiskitError(
    f""The number of qubits ({num_qubits}) is smaller than a required index {index}.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/sparse_pauli_op.py,"ValueError(
    f""Mismatching number of values ({len(parameters)}) and parameters ""
    f""({len(free_parameters)}). For partial binding please pass a dictionary of ""
    ""{parameter: value} pairs.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/stabilizer_table.py,"QiskitError(""Phase vector is incorrect shape."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/stabilizer_table.py,"QiskitError(
    ""Indices {} are not all less than the size of the StabilizerTable ({})"".format(
        ind, self.size
    )
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/stabilizer_table.py,"QiskitError(""Insert index must be an integer."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/stabilizer_table.py,"QiskitError(""other StabilizerTable must be on the same number of qubits."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/stabilizer_table.py,"QiskitError(""Number of qubits in the other StabilizerTable does not match qargs."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/stabilizer_table.py,"QiskitError(""Can only multiply a Stabilizer value by +1 or -1 phase."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/stabilizer_table.py,"QiskitError(""Input Pauli list is empty."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford_circuits.py,"QiskitError(
    f""Cannot apply Instruction with classical bits: {instruction.operation.name}""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford_circuits.py,"QiskitError(f""Invalid Clifford gate name string {gate}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford_circuits.py,"QiskitError(""Conditional gate is not a valid Clifford operation."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford_circuits.py,"QiskitError(f""Cannot update Clifford with non-Clifford gate {name}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford_circuits.py,"QiskitError(""Invalid qubits for 1-qubit gate."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford_circuits.py,"QiskitError(""Invalid qubits for 2-qubit gate."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford_circuits.py,"QiskitError(""U gate angles must be multiples of pi/2 to be a Clifford"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford_circuits.py,"QiskitError(f""Cannot apply {gate.name} gate with unbounded parameters"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford_circuits.py,"QiskitError(f""Cannot apply {gate.name} gate without to_matrix defined"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford_circuits.py,"QiskitError(f""Cannot apply non-Clifford gate: {gate.name}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford_circuits.py,"QiskitError(f""Cannot apply {gate}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford_circuits.py,"ValueError(f""{param} is not to a multiple of pi/2"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford_circuits.py,"ValueError(f""{param} is not bounded"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli_table.py,"QiskitError(f""{data} is not an N-qubit identity"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli_table.py,"QiskitError(""Invalid input data for PauliTable."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli_table.py,"QiskitError(""Invalid shape for PauliTable."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli_table.py,"QiskitError(
    ""Indices {} are not all less than the size""
    "" of the PauliTable ({})"".format(ind, self.size)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli_table.py,"QiskitError(
    ""Indices {} are not all less than the number of""
    "" qubits in the PauliTable ({})"".format(ind, self.num_qubits)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli_table.py,"QiskitError(""Insert index must be an integer."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli_table.py,"QiskitError(
    ""Index {} is larger than the number of rows in the""
    "" PauliTable ({})."".format(ind, self.num_qubits)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli_table.py,"QiskitError(
    ""Index {} is greater than number of qubits""
    "" in the PauliTable ({})"".format(ind, self.num_qubits)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli_table.py,"QiskitError(
    ""Input PauliTable must have a single row, or""
    "" the same number of rows as the Pauli Table""
    "" ({})."".format(self.size)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli_table.py,"QiskitError(""other PauliTable must be on the same number of qubits."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli_table.py,"QiskitError(""Number of qubits in the other PauliTable does not match qargs."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli_table.py,"NotImplementedError(f""{type(self)} does not support conjugatge"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli_table.py,"NotImplementedError(f""{type(self)} does not support transpose"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli_table.py,"QiskitError(""Input is not a single Pauli."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli_table.py,"QiskitError(""Input Pauli list is empty."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli_table.py,"QiskitError(
    ""Pauli string contains invalid character:""
    "" {} not in ['I', 'X', 'Y', 'Z']."".format(char)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli.py,"QiskitError(
    ""Invalid input tuple for Pauli, input tuple must be `(z, x, phase)` or `(z, x)`""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli.py,"QiskitError(""Invalid input data for Pauli."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli.py,"QiskitError(""Input is not a single Pauli"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli.py,"QiskitError(
    ""Qubit index is larger than the number of qubits ""
    ""({}>{})."".format(max(qubits), self.num_qubits - 1)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli.py,"QiskitError(""Cannot delete all qubits of Pauli"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli.py,"QiskitError(
    ""Number of indices does not match number of qubits for ""
    ""the inserted Pauli ({}!={})"".format(len(qubits), value.num_qubits)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli.py,"QiskitError(
    ""Index is too larger for combined Pauli number of qubits ""
    ""({}>{})."".format(max(qubits), ret.num_qubits - 1)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli.py,"QiskitError(f'Pauli string label ""{label}"" is not valid.')"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli.py,"QiskitError(f""{op} is not an N-qubit identity"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli.py,"QiskitError(""Invalid Pauli instruction."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli.py,"QiskitError(f""Cannot apply Instruction: {instr.name}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/pauli.py,"QiskitError(
    f""Cannot apply instruction with classical bits: {inner.operation.name}""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford.py,"QiskitError(""Can only initialize from N-qubit identity ScalarOp."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford.py,"QiskitError("""")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford.py,"QiskitError(
    ""Invalid Clifford. Input StabilizerTable is not a valid symplectic matrix.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford.py,"QiskitError(""Non-Clifford matrix is not convertible"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford.py,"QiskitError(""Non-Clifford operator is not convertible"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford.py,"QiskitError(""Input must be a QuantumCircuit or Instruction"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford.py,"QiskitError(""Label contains invalid characters."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford.py,"QiskitError(""mode must be B, S, or D."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/symplectic/clifford.py,"QiskitError(
    f""Pauli string contains invalid character: {char} not in ['I', 'X', 'Y', 'Z'].""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/channel/quantum_channel.py,"QiskitError(""Can only take power with input_dim = output_dim."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/channel/quantum_channel.py,"QiskitError(""other is not a number"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/channel/quantum_channel.py,"QiskitError(
    ""Cannot convert QuantumChannel to Instruction: channel is not an N-qubit channel.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/channel/quantum_channel.py,"QiskitError(""Cannot convert QuantumChannel to Instruction: channel is not CPTP."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/channel/quantum_channel.py,"QiskitError(""Input state is not a vector or matrix."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/channel/quantum_channel.py,"QiskitError(""Input state is not a vector or matrix."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/channel/transformations.py,"QiskitError(f""Invalid QuantumChannel {output_rep}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/channel/transformations.py,"QiskitError(f""Invalid QuantumChannel {rep}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/channel/transformations.py,"QiskitError(f""Invalid QuantumChannel {rep}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/channel/transformations.py,"QiskitError(f""Invalid QuantumChannel {rep}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/quantum_info/operators/channel/transformations.py,"QiskitError(""Channel cannot be converted to Operator representation"")"
